#t lex rand randsort randsortdesc randw randwnoh 
17619 936285061.253 885686827.619 933604595.919 829689555.193 892560331.534 939503252.988
17620 936306205.914 885704282.702 933624020.338 829702085.795 892577241.286 939523552.786
17621 936327350.574 885721737.785 933643444.756 829714616.397 892594151.037 939543852.584
17622 936348495.235 885739192.868 933662869.175 829727146.998 892611060.788 939564152.382
17623 936369639.895 885756647.951 933682293.594 829739677.6 892627970.539 939584452.18
17624 936390784.556 885774103.034 933701718.013 829752208.202 892644880.29 939604751.978
17625 936411929.216 885791558.117 933721142.432 829764738.804 892661790.042 939625051.776
17626 936433073.877 885809013.2 933740566.851 829777269.406 892678699.793 939645351.574
17627 936454218.537 885826468.283 933759991.269 829789800.007 892695609.544 939665651.373
17628 936475363.198 885843923.366 933779415.688 829802330.609 892712519.295 939685951.171
17629 936496507.858 885861378.449 933798840.107 829814861.211 892729429.046 939706250.969
17630 936517652.519 885878833.532 933818264.526 829827391.813 892746338.798 939726550.767
17631 936538797.179 885896288.615 933837688.945 829839922.415 892763248.549 939746850.565
17632 936559941.84 885913743.698 933857113.363 829852453.017 892780158.3 939767150.363
17633 936581086.5 885931198.781 933876537.782 829864983.618 892797068.051 939787450.161
17634 936602231.161 885948653.865 933895962.201 829877514.22 892813977.802 939807749.959
17635 936623375.821 885966108.948 933915386.62 829890044.822 892830887.554 939828049.757
17636 936644520.482 885983564.031 933934811.039 829902575.424 892847797.305 939848349.556
17637 936665665.142 886001019.114 933954235.457 829915106.026 892864707.056 939868649.354
17638 936686809.803 886018474.197 933973659.876 829927636.627 892881616.807 939888949.152
17639 936707954.463 886035929.28 933993084.295 829940167.229 892898526.558 939909248.95
17640 936729099.124 886053384.363 934012508.714 829952697.831 892915436.31 939929548.748
17641 936750243.784 886070839.446 934031933.133 829965228.433 892932346.061 939949848.546
17642 936771388.445 886088294.529 934051357.552 829977759.035 892949255.812 939970148.344
17643 936792533.105 886105749.612 934070781.97 829990289.636 892966165.563 939990448.142
17644 936813677.765 886123204.695 934090206.389 830002820.238 892983075.314 940010747.94
17645 936834822.426 886140659.778 934109630.808 830015350.84 892999985.065 940031047.738
17646 936855967.086 886158114.861 934129055.227 830027881.442 893016894.817 940051347.537
17647 936877111.747 886175569.944 934148479.646 830040412.044 893033804.568 940071647.335
17648 936898256.407 886193025.028 934167904.064 830052942.646 893050714.319 940091947.133
17649 936919401.068 886210480.111 934187328.483 830065473.247 893067624.07 940112246.931
17650 936940545.728 886227935.194 934206752.902 830078003.849 893084533.821 940132546.729
17651 936961690.389 886245390.277 934226177.321 830090534.451 893101443.573 940152846.527
17652 936982835.049 886262845.36 934245601.74 830103065.053 893118353.324 940173146.325
17653 937003979.71 886280300.443 934265026.158 830115595.655 893135263.075 940193446.123
17654 937025124.37 886297755.526 934284450.577 830128126.256 893152172.826 940213745.921
17655 937046269.031 886315210.609 934303874.996 830140656.858 893169082.577 940234045.72
17656 937067413.691 886332665.692 934323299.415 830153187.46 893185992.329 940254345.518
17657 937088558.352 886350120.775 934342723.834 830165718.062 893202902.08 940274645.316
17658 937109703.012 886367575.858 934362148.253 830178248.664 893219811.831 940294945.114
17659 937130847.673 886385030.941 934381572.671 830190779.265 893236721.582 940315244.912
17660 937151992.333 886402486.024 934400997.09 830203309.867 893253631.333 940335544.71
17661 937173136.994 886419941.107 934420421.509 830215840.469 893270541.085 940355844.508
17662 937194281.654 886437396.19 934439845.928 830228371.071 893287450.836 940376144.306
17663 937215426.315 886454851.274 934459270.347 830240901.673 893304360.587 940396444.104
17664 937236570.975 886472306.357 934478694.765 830253432.275 893321270.338 940416743.903
17665 937257715.636 886489761.44 934498119.184 830265962.876 893338180.089 940437043.701
17666 937278860.296 886507216.523 934517543.603 830278493.478 893355089.841 940457343.499
17667 937300004.957 886524671.606 934536968.022 830291024.08 893371999.592 940477643.297
17668 937321149.617 886542126.689 934556392.441 830303554.682 893388909.343 940497943.095
17669 937342294.278 886559581.772 934575816.859 830316085.284 893405819.094 940518242.893
17670 937363438.938 886577036.855 934595241.278 830328615.885 893422728.845 940538542.691
17671 937384583.599 886594491.938 934614665.697 830341146.487 893439638.597 940558842.489
17672 937405728.259 886611947.021 934634090.116 830353677.089 893456548.348 940579142.287
17673 937426872.92 886629402.104 934653514.535 830366207.691 893473458.099 940599442.085
17674 937448017.58 886646857.187 934672938.954 830378738.293 893490367.85 940619741.884
17675 937469162.241 886664312.27 934692363.372 830391268.894 893507277.601 940640041.682
17676 937490306.901 886681767.353 934711787.791 830403799.496 893524187.353 940660341.48
17677 937511451.562 886699222.437 934731212.21 830416330.098 893541097.104 940680641.278
17678 937532596.222 886716677.52 934750636.629 830428860.7 893558006.855 940700941.076
17679 937553740.883 886734132.603 934770061.048 830441391.302 893574916.606 940721240.874
17680 937574885.543 886751587.686 934789485.466 830453921.904 893591826.357 940741540.672
17681 937596030.204 886769042.769 934808909.885 830466452.505 893608736.109 940761840.47
17682 937617174.864 886786497.852 934828334.304 830478983.107 893625645.86 940782140.268
17683 937638319.525 886803952.935 934847758.723 830491513.709 893642555.611 940802440.067
17684 937659464.185 886821408.018 934867183.142 830504044.311 893659465.362 940822739.865
17685 937680608.846 886838863.101 934886607.56 830516574.913 893676375.113 940843039.663
17686 937701753.506 886856318.184 934906031.979 830529105.514 893693284.864 940863339.461
17687 937722898.167 886873773.267 934925456.398 830541636.116 893710194.616 940883639.259
17688 937744042.827 886891228.35 934944880.817 830554166.718 893727104.367 940903939.057
17689 937765187.488 886908683.433 934964305.236 830566697.32 893744014.118 940924238.855
17690 937786332.148 886926138.516 934983729.655 830579227.922 893760923.869 940944538.653
17691 937807476.809 886943593.599 935003154.073 830591758.523 893777833.62 940964838.451
17692 937828621.469 886961048.683 935022578.492 830604289.125 893794743.372 940985138.25
17693 937849766.13 886978503.766 935042002.911 830616819.727 893811653.123 941005438.048
17694 937870910.79 886995958.849 935061427.33 830629350.329 893828562.874 941025737.846
17695 937892055.451 887013413.932 935080851.749 830641880.931 893845472.625 941046037.644
17696 937913200.111 887030869.015 935100276.167 830654411.532 893862382.376 941066337.442
17697 937934344.772 887048324.098 935119700.586 830666942.134 893879292.128 941086637.24
17698 937955489.432 887065779.181 935139125.005 830679472.736 893896201.879 941106937.038
17699 937976634.093 887083234.264 935158549.424 830692003.338 893913111.63 941127236.836
17700 937997778.753 887100689.347 935177973.843 830704533.94 893930021.381 941147536.634
17701 938018923.414 887118144.43 935197398.261 830717064.542 893946931.132 941167836.432
17702 938040068.074 887135599.513 935216822.68 830729595.143 893963840.884 941188136.231
17703 938061212.735 887153054.596 935236247.099 830742125.745 893980750.635 941208436.029
17704 938082357.395 887170509.679 935255671.518 830754656.347 893997660.386 941228735.827
17705 938103502.056 887187964.762 935275095.937 830767186.949 894014570.137 941249035.625
17706 938124646.716 887205419.846 935294520.356 830779717.551 894031479.888 941269335.423
17707 938145791.377 887222874.929 935313944.774 830792248.152 894048389.64 941289635.221
17708 938166936.037 887240330.012 935333369.193 830804778.754 894065299.391 941309935.019
17709 938188080.698 887257785.095 935352793.612 830817309.356 894082209.142 941330234.817
17710 938209225.358 887275240.178 935372218.031 830829839.958 894099118.893 941350534.615
17711 938230370.019 887292695.261 935391642.45 830842370.56 894116028.644 941370834.414
17712 938251514.679 887310150.344 935411066.868 830854901.161 894132938.396 941391134.212
17713 938272659.34 887327605.427 935430491.287 830867431.763 894149848.147 941411434.01
17714 938293804.0 887345060.51 935449915.706 830879962.365 894166757.898 941431733.808
17715 938314948.661 887362515.593 935469340.125 830892492.967 894183667.649 941452033.606
17716 938336093.321 887379970.676 935488764.544 830905023.569 894200577.4 941472333.404
17717 938357237.982 887397425.759 935508188.962 830917554.171 894217487.152 941492633.202
17718 938378382.642 887414880.842 935527613.381 830930084.772 894234396.903 941512933.0
17719 938399527.303 887432335.925 935547037.8 830942615.374 894251306.654 941533232.798
17720 938420671.963 887449791.008 935566462.219 830955145.976 894268216.405 941553532.597
17721 938441816.624 887467246.092 935585886.638 830967676.578 894285126.156 941573832.395
17722 938462961.284 887484701.175 935605311.057 830980207.18 894302035.908 941594132.193
17723 938484105.945 887502156.258 935624735.475 830992737.781 894318945.659 941614431.991
17724 938505250.605 887519611.341 935644159.894 831005268.383 894335855.41 941634731.789
17725 938526395.266 887537066.424 935663584.313 831017798.985 894352765.161 941655031.587
17726 938547539.926 887554521.507 935683008.732 831030329.587 894369674.912 941675331.385
17727 938568684.587 887571976.59 935702433.151 831042860.189 894386584.663 941695631.183
17728 938589829.247 887589431.673 935721857.569 831055390.79 894403494.415 941715930.981
17729 938610973.908 887606886.756 935741281.988 831067921.392 894420404.166 941736230.779
17730 938632118.568 887624341.839 935760706.407 831080451.994 894437313.917 941756530.578
17731 938653263.229 887641796.922 935780130.826 831092982.596 894454223.668 941776830.376
17732 938674407.889 887659252.005 935799555.245 831105513.198 894471133.419 941797130.174
17733 938695552.55 887676707.088 935818979.663 831118043.8 894488043.171 941817429.972
17734 938716697.21 887694162.171 935838404.082 831130574.401 894504952.922 941837729.77
17735 938737841.871 887711617.255 935857828.501 831143105.003 894521862.673 941858029.568
17736 938758986.531 887729072.338 935877252.92 831155635.605 894538772.424 941878329.366
17737 938780131.192 887746527.421 935896677.339 831168166.207 894555682.175 941898629.164
17738 938801275.852 887763982.504 935916101.758 831180696.809 894572591.927 941918928.962
17739 938822420.513 887781437.587 935935526.176 831193227.41 894589501.678 941939228.761
17740 938843565.173 887798892.67 935954950.595 831205758.012 894606411.429 941959528.559
17741 938864709.834 887816347.753 935974375.014 831218288.614 894623321.18 941979828.357
17742 938885854.494 887833802.836 935993799.433 831230819.216 894640230.931 942000128.155
17743 938906999.155 887851257.919 936013223.852 831243349.818 894657140.683 942020427.953
17744 938928143.815 887868713.002 936032648.27 831255880.419 894674050.434 942040727.751
17745 938949288.476 887886168.085 936052072.689 831268411.021 894690960.185 942061027.549
17746 938970433.136 887903623.168 936071497.108 831280941.623 894707869.936 942081327.347
17747 938991577.797 887921078.251 936090921.527 831293472.225 894724779.687 942101627.145
17748 939012722.457 887938533.334 936110345.946 831306002.827 894741689.439 942121926.944
17749 939033867.117 887955988.417 936129770.364 831318533.429 894758599.19 942142226.742
17750 939055011.778 887973443.501 936149194.783 831331064.03 894775508.941 942162526.54
17751 939076156.438 887990898.584 936168619.202 831343594.632 894792418.692 942182826.338
17752 939097301.099 888008353.667 936188043.621 831356125.234 894809328.443 942203126.136
17753 939118445.759 888025808.75 936207468.04 831368655.836 894826238.195 942223425.934
17754 939139590.42 888043263.833 936226892.459 831381186.438 894843147.946 942243725.732
17755 939160735.08 888060718.916 936246316.877 831393717.039 894860057.697 942264025.53
17756 939181879.741 888078173.999 936265741.296 831406247.641 894876967.448 942284325.328
17757 939203024.401 888095629.082 936285165.715 831418778.243 894893877.199 942304625.126
17758 939224169.062 888113084.165 936304590.134 831431308.845 894910786.951 942324924.925
17759 939245313.722 888130539.248 936324014.553 831443839.447 894927696.702 942345224.723
17760 939266458.383 888147994.331 936343438.971 831456370.048 894944606.453 942365524.521
17761 939287603.043 888165449.414 936362863.39 831468900.65 894961516.204 942385824.319
17762 939308747.704 888182904.497 936382287.809 831481431.252 894978425.955 942406124.117
17763 939329892.364 888200359.58 936401712.228 831493961.854 894995335.706 942426423.915
17764 939351037.025 888217814.664 936421136.647 831506492.456 895012245.458 942446723.713
17765 939372181.685 888235269.747 936440561.065 831519023.058 895029155.209 942467023.511
17766 939393326.346 888252724.83 936459985.484 831531553.659 895046064.96 942487323.309
17767 939414471.006 888270179.913 936479409.903 831544084.261 895062974.711 942507623.108
17768 939435615.667 888287634.996 936498834.322 831556614.863 895079884.462 942527922.906
17769 939456760.327 888305090.079 936518258.741 831569145.465 895096794.214 942548222.704
17770 939477904.988 888322545.162 936537683.16 831581676.067 895113703.965 942568522.502
17771 939499049.648 888340000.245 936557107.578 831594206.668 895130613.716 942588822.3
17772 939520194.309 888357455.328 936576531.997 831606737.27 895147523.467 942609122.098
17773 939541338.969 888374910.411 936595956.416 831619267.872 895164433.218 942629421.896
17774 939562483.63 888392365.494 936615380.835 831631798.474 895181342.97 942649721.694
17775 939583628.29 888409820.577 936634805.254 831644329.076 895198252.721 942670021.492
17776 939604772.951 888427275.66 936654229.672 831656859.677 895215162.472 942690321.291
17777 939625917.611 888444730.743 936673654.091 831669390.279 895232072.223 942710621.089
17778 939647062.272 888462185.826 936693078.51 831681920.881 895248981.974 942730920.887
17779 939668206.932 888479640.91 936712502.929 831694451.483 895265891.726 942751220.685
17780 939689351.593 888497095.993 936731927.348 831706982.085 895282801.477 942771520.483
17781 939710496.253 888514551.076 936751351.766 831719512.687 895299711.228 942791820.281
17782 939731640.914 888532006.159 936770776.185 831732043.288 895316620.979 942812120.079
17783 939752785.574 888549461.242 936790200.604 831744573.89 895333530.73 942832419.877
17784 939773930.235 888566916.325 936809625.023 831757104.492 895350440.482 942852719.675
17785 939795074.895 888584371.408 936829049.442 831769635.094 895367350.233 942873019.474
17786 939816219.556 888601826.491 936848473.861 831782165.696 895384259.984 942893319.272
17787 939837364.216 888619281.574 936867898.279 831794696.297 895401169.735 942913619.07
17788 939858508.877 888636736.657 936887322.698 831807226.899 895418079.486 942933918.868
17789 939879653.537 888654191.74 936906747.117 831819757.501 895434989.238 942954218.666
17790 939900798.198 888671646.823 936926171.536 831832288.103 895451898.989 942974518.464
17791 939921942.858 888689101.906 936945595.955 831844818.705 895468808.74 942994818.262
17792 939943087.519 888706556.989 936965020.373 831857349.306 895485718.491 943015118.06
17793 939964232.179 888724012.073 936984444.792 831869879.908 895502628.242 943035417.858
17794 939985376.84 888741467.156 937003869.211 831882410.51 895519537.994 943055717.656
17795 940006521.5 888758922.239 937023293.63 831894941.112 895536447.745 943076017.455
17796 940027666.161 888776377.322 937042718.049 831907471.714 895553357.496 943096317.253
17797 940048810.821 888793832.405 937062142.467 831920002.316 895570267.247 943116617.051
17798 940069955.482 888811287.488 937081566.886 831932532.917 895587176.998 943136916.849
17799 940091100.142 888828742.571 937100991.305 831945063.519 895604086.75 943157216.647
17800 940112244.803 888846197.654 937120415.724 831957594.121 895620996.501 943177516.445
17801 940133389.463 888863652.737 937139840.143 831970124.723 895637906.252 943197816.243
17802 940154534.124 888881107.82 937159264.562 831982655.325 895654816.003 943218116.041
17803 940175678.784 888898562.903 937178688.98 831995185.926 895671725.754 943238415.839
17804 940196823.445 888916017.986 937198113.399 832007716.528 895688635.505 943258715.638
17805 940217968.105 888933473.069 937217537.818 832020247.13 895705545.257 943279015.436
17806 940239112.766 888950928.152 937236962.237 832032777.732 895722455.008 943299315.234
17807 940260257.426 888968383.235 937256386.656 832045308.334 895739364.759 943319615.032
17808 940281402.087 888985838.319 937275811.074 832057838.935 895756274.51 943339914.83
17809 940302546.747 889003293.402 937295235.493 832070369.537 895773184.261 943360214.628
17810 940323691.408 889020748.485 937314659.912 832082900.139 895790094.013 943380514.426
17811 940344836.068 889038203.568 937334084.331 832095430.741 895807003.764 943400814.224
17812 940365980.729 889055658.651 937353508.75 832107961.343 895823913.515 943421114.022
17813 940387125.389 889073113.734 937372933.168 832120491.945 895840823.266 943441413.821
17814 940408270.05 889090568.817 937392357.587 832133022.546 895857733.017 943461713.619
17815 940429414.71 889108023.9 937411782.006 832145553.148 895874642.769 943482013.417
17816 940450559.371 889125478.983 937431206.425 832158083.75 895891552.52 943502313.215
17817 940471704.031 889142934.066 937450630.844 832170614.352 895908462.271 943522613.013
17818 940492848.692 889160389.149 937470055.263 832183144.954 895925372.022 943542912.811
17819 940513993.352 889177844.232 937489479.681 832195675.555 895942281.773 943563212.609
17820 940535138.013 889195299.315 937508904.1 832208206.157 895959191.525 943583512.407
17821 940556282.673 889212754.398 937528328.519 832220736.759 895976101.276 943603812.205
17822 940577427.334 889230209.482 937547752.938 832233267.361 895993011.027 943624112.003
17823 940598571.994 889247664.565 937567177.357 832245797.963 896009920.778 943644411.802
17824 940619716.655 889265119.648 937586601.775 832258328.564 896026830.529 943664711.6
17825 940640861.315 889282574.731 937606026.194 832270859.166 896043740.281 943685011.398
17826 940662005.976 889300029.814 937625450.613 832283389.768 896060650.032 943705311.196
17827 940683150.636 889317484.897 937644875.032 832295920.37 896077559.783 943725610.994
17828 940704295.297 889334939.98 937664299.451 832308450.972 896094469.534 943745910.792
17829 940725439.957 889352395.063 937683723.869 832320981.574 896111379.285 943766210.59
17830 940746584.618 889369850.146 937703148.288 832333512.175 896128289.037 943786510.388
17831 940767729.278 889387305.229 937722572.707 832346042.777 896145198.788 943806810.186
17832 940788873.939 889404760.312 937741997.126 832358573.379 896162108.539 943827109.985
17833 940810018.599 889422215.395 937761421.545 832371103.981 896179018.29 943847409.783
17834 940831163.26 889439670.478 937780845.964 832383634.583 896195928.041 943867709.581
17835 940852307.92 889457125.561 937800270.382 832396165.184 896212837.793 943888009.379
17836 940873452.581 889474580.644 937819694.801 832408695.786 896229747.544 943908309.177
17837 940894597.241 889492035.728 937839119.22 832421226.388 896246657.295 943928608.975
17838 940915741.902 889509490.811 937858543.639 832433756.99 896263567.046 943948908.773
17839 940936886.562 889526945.894 937877968.058 832446287.592 896280476.797 943969208.571
17840 940958031.223 889544400.977 937897392.476 832458818.193 896297386.549 943989508.369
17841 940979175.883 889561856.06 937916816.895 832471348.795 896314296.3 944009808.168
17842 941000320.544 889579311.143 937936241.314 832483879.397 896331206.051 944030107.966
17843 941021465.204 889596766.226 937955665.733 832496409.999 896348115.802 944050407.764
17844 941042609.865 889614221.309 937975090.152 832508940.601 896365025.553 944070707.562
17845 941063754.525 889631676.392 937994514.57 832521471.203 896381935.304 944091007.36
17846 941084899.186 889649131.475 938013938.989 832534001.804 896398845.056 944111307.158
17847 941106043.846 889666586.558 938033363.408 832546532.406 896415754.807 944131606.956
17848 941127188.507 889684041.641 938052787.827 832559063.008 896432664.558 944151906.754
17849 941148333.167 889701496.724 938072212.246 832571593.61 896449574.309 944172206.552
17850 941169477.828 889718951.807 938091636.665 832584124.212 896466484.06 944192506.35
17851 941190622.488 889736406.891 938111061.083 832596654.813 896483393.812 944212806.149
17852 941211767.148 889753861.974 938130485.502 832609185.415 896500303.563 944233105.947
17853 941232911.809 889771317.057 938149909.921 832621716.017 896517213.314 944253405.745
17854 941254056.469 889788772.14 938169334.34 832634246.619 896534123.065 944273705.543
17855 941275201.13 889806227.223 938188758.759 832646777.221 896551032.816 944294005.341
17856 941296345.79 889823682.306 938208183.177 832659307.822 896567942.568 944314305.139
17857 941317490.451 889841137.389 938227607.596 832671838.424 896584852.319 944334604.937
17858 941338635.111 889858592.472 938247032.015 832684369.026 896601762.07 944354904.735
17859 941359779.772 889876047.555 938266456.434 832696899.628 896618671.821 944375204.533
17860 941380924.432 889893502.638 938285880.853 832709430.23 896635581.572 944395504.332
17861 941402069.093 889910957.721 938305305.271 832721960.832 896652491.324 944415804.13
17862 941423213.753 889928412.804 938324729.69 832734491.433 896669401.075 944436103.928
17863 941444358.414 889945867.887 938344154.109 832747022.035 896686310.826 944456403.726
17864 941465503.074 889963322.97 938363578.528 832759552.637 896703220.577 944476703.524
17865 941486647.735 889980778.053 938383002.947 832772083.239 896720130.328 944497003.322
17866 941507792.395 889998233.137 938402427.366 832784613.841 896737040.08 944517303.12
17867 941528937.056 890015688.22 938421851.784 832797144.442 896753949.831 944537602.918
17868 941550081.716 890033143.303 938441276.203 832809675.044 896770859.582 944557902.716
17869 941571226.377 890050598.386 938460700.622 832822205.646 896787769.333 944578202.515
17870 941592371.037 890068053.469 938480125.041 832834736.248 896804679.084 944598502.313
17871 941613515.698 890085508.552 938499549.46 832847266.85 896821588.836 944618802.111
17872 941634660.358 890102963.635 938518973.878 832859797.451 896838498.587 944639101.909
17873 941655805.019 890120418.718 938538398.297 832872328.053 896855408.338 944659401.707
17874 941676949.679 890137873.801 938557822.716 832884858.655 896872318.089 944679701.505
17875 941698094.34 890155328.884 938577247.135 832897389.257 896889227.84 944700001.303
17876 941719239.0 890172783.967 938596671.554 832909919.859 896906137.592 944720301.101
17877 941740383.661 890190239.05 938616095.972 832922450.461 896923047.343 944740600.899
17878 941761528.321 890207694.133 938635520.391 832934981.062 896939957.094 944760900.697
17879 941782672.982 890225149.216 938654944.81 832947511.664 896956866.845 944781200.496
17880 941803817.642 890242604.3 938674369.229 832960042.266 896973776.596 944801500.294
17881 941824962.303 890260059.383 938693793.648 832972572.868 896990686.347 944821800.092
17882 941846106.963 890277514.466 938713218.067 832985103.47 897007596.099 944842099.89
17883 941867251.624 890294969.549 938732642.485 832997634.071 897024505.85 944862399.688
17884 941888396.284 890312424.632 938752066.904 833010164.673 897041415.601 944882699.486
17885 941909540.945 890329879.715 938771491.323 833022695.275 897058325.352 944902999.284
17886 941930685.605 890347334.798 938790915.742 833035225.877 897075235.103 944923299.082
17887 941951830.266 890364789.881 938810340.161 833047756.479 897092144.855 944943598.88
17888 941972974.926 890382244.964 938829764.579 833060287.08 897109054.606 944963898.679
17889 941994119.587 890399700.047 938849188.998 833072817.682 897125964.357 944984198.477
17890 942015264.247 890417155.13 938868613.417 833085348.284 897142874.108 945004498.275
17891 942036408.908 890434610.213 938888037.836 833097878.886 897159783.859 945024798.073
17892 942057553.568 890452065.296 938907462.255 833110409.488 897176693.611 945045097.871
17893 942078698.229 890469520.379 938926886.673 833122940.09 897193603.362 945065397.669
17894 942099842.889 890486975.462 938946311.092 833135470.691 897210513.113 945085697.467
17895 942120987.55 890504430.546 938965735.511 833148001.293 897227422.864 945105997.265
17896 942142132.21 890521885.629 938985159.93 833160531.895 897244332.615 945126297.063
17897 942163276.871 890539340.712 939004584.349 833173062.497 897261242.367 945146596.862
17898 942184421.531 890556795.795 939024008.768 833185593.099 897278152.118 945166896.66
17899 942205566.192 890574250.878 939043433.186 833198123.7 897295061.869 945187196.458
17900 942226710.852 890591705.961 939062857.605 833210654.302 897311971.62 945207496.256
17901 942247855.513 890609161.044 939082282.024 833223184.904 897328881.371 945227796.054
17902 942269000.173 890626616.127 939101706.443 833235715.506 897345791.123 945248095.852
17903 942290144.834 890644071.21 939121130.862 833248246.108 897362700.874 945268395.65
17904 942311289.494 890661526.293 939140555.28 833260776.709 897379610.625 945288695.448
17905 942332434.155 890678981.376 939159979.699 833273307.311 897396520.376 945308995.246
17906 942353578.815 890696436.459 939179404.118 833285837.913 897413430.127 945329295.044
17907 942374723.476 890713891.542 939198828.537 833298368.515 897430339.879 945349594.843
17908 942395868.136 890731346.625 939218252.956 833310899.117 897447249.63 945369894.641
17909 942417012.797 890748801.709 939237677.374 833323429.719 897464159.381 945390194.439
17910 942438157.457 890766256.792 939257101.793 833335960.32 897481069.132 945410494.237
17911 942459302.118 890783711.875 939276526.212 833348490.922 897497978.883 945430794.035
17912 942480446.778 890801166.958 939295950.631 833361021.524 897514888.635 945451093.833
17913 942501591.439 890818622.041 939315375.05 833373552.126 897531798.386 945471393.631
17914 942522736.099 890836077.124 939334799.469 833386082.728 897548708.137 945491693.429
17915 942543880.76 890853532.207 939354223.887 833398613.329 897565617.888 945511993.227
17916 942565025.42 890870987.29 939373648.306 833411143.931 897582527.639 945532293.026
17917 942586170.081 890888442.373 939393072.725 833423674.533 897599437.391 945552592.824
17918 942607314.741 890905897.456 939412497.144 833436205.135 897616347.142 945572892.622
17919 942628459.402 890923352.539 939431921.563 833448735.737 897633256.893 945593192.42
17920 942649604.062 890940807.622 939451345.981 833461266.338 897650166.644 945613492.218
17921 942670748.723 890958262.705 939470770.4 833473796.94 897667076.395 945633792.016
17922 942691893.383 890975717.788 939490194.819 833486327.542 897683986.146 945654091.814
17923 942713038.044 890993172.871 939509619.238 833498858.144 897700895.898 945674391.612
17924 942734182.704 891010627.955 939529043.657 833511388.746 897717805.649 945694691.41
17925 942755327.365 891028083.038 939548468.075 833523919.348 897734715.4 945714991.209
17926 942776472.025 891045538.121 939567892.494 833536449.949 897751625.151 945735291.007
17927 942797616.686 891062993.204 939587316.913 833548980.551 897768534.902 945755590.805
17928 942818761.346 891080448.287 939606741.332 833561511.153 897785444.654 945775890.603
17929 942839906.007 891097903.37 939626165.751 833574041.755 897802354.405 945796190.401
17930 942861050.667 891115358.453 939645590.17 833586572.357 897819264.156 945816490.199
17931 942882195.328 891132813.536 939665014.588 833599102.958 897836173.907 945836789.997
17932 942903339.988 891150268.619 939684439.007 833611633.56 897853083.658 945857089.795
17933 942924484.649 891167723.702 939703863.426 833624164.162 897869993.41 945877389.593
17934 942945629.309 891185178.785 939723287.845 833636694.764 897886903.161 945897689.391
17935 942966773.97 891202633.868 939742712.264 833649225.366 897903812.912 945917989.19
17936 942987918.63 891220088.951 939762136.682 833661755.967 897920722.663 945938288.988
17937 943009063.291 891237544.034 939781561.101 833674286.569 897937632.414 945958588.786
17938 943030207.951 891254999.118 939800985.52 833686817.171 897954542.166 945978888.584
17939 943051352.612 891272454.201 939820409.939 833699347.773 897971451.917 945999188.382
17940 943072497.272 891289909.284 939839834.358 833711878.375 897988361.668 946019488.18
17941 943093641.933 891307364.367 939859258.776 833724408.977 898005271.419 946039787.978
17942 943114786.593 891324819.45 939878683.195 833736939.578 898022181.17 946060087.776
17943 943135931.254 891342274.533 939898107.614 833749470.18 898039090.922 946080387.574
17944 943157075.914 891359729.616 939917532.033 833762000.782 898056000.673 946100687.373
17945 943178220.575 891377184.699 939936956.452 833774531.384 898072910.424 946120987.171
17946 943199365.235 891394639.782 939956380.871 833787061.986 898089820.175 946141286.969
17947 943220509.896 891412094.865 939975805.289 833799592.587 898106729.926 946161586.767
17948 943241654.556 891429549.948 939995229.708 833812123.189 898123639.678 946181886.565
17949 943262799.217 891447005.031 940014654.127 833824653.791 898140549.429 946202186.363
17950 943283943.877 891464460.114 940034078.546 833837184.393 898157459.18 946222486.161
17951 943305088.538 891481915.197 940053502.965 833849714.995 898174368.931 946242785.959
17952 943326233.198 891499370.28 940072927.383 833862245.596 898191278.682 946263085.757
17953 943347377.859 891516825.364 940092351.802 833874776.198 898208188.434 946283385.556
17954 943368522.519 891534280.447 940111776.221 833887306.8 898225098.185 946303685.354
17955 943389667.179 891551735.53 940131200.64 833899837.402 898242007.936 946323985.152
17956 943410811.84 891569190.613 940150625.059 833912368.004 898258917.687 946344284.95
17957 943431956.5 891586645.696 940170049.477 833924898.605 898275827.438 946364584.748
17958 943453101.161 891604100.779 940189473.896 833937429.207 898292737.189 946384884.546
17959 943474245.821 891621555.862 940208898.315 833949959.809 898309646.941 946405184.344
17960 943495390.482 891639010.945 940228322.734 833962490.411 898326556.692 946425484.142
17961 943516535.142 891656466.028 940247747.153 833975021.013 898343466.443 946445783.94
17962 943537679.803 891673921.111 940267171.572 833987551.615 898360376.194 946466083.739
17963 943558824.463 891691376.194 940286595.99 834000082.216 898377285.945 946486383.537
17964 943579969.124 891708831.277 940306020.409 834012612.818 898394195.697 946506683.335
17965 943601113.784 891726286.36 940325444.828 834025143.42 898411105.448 946526983.133
17966 943622258.445 891743741.443 940344869.247 834037674.022 898428015.199 946547282.931
17967 943643403.105 891761196.527 940364293.666 834050204.624 898444924.95 946567582.729
17968 943664547.766 891778651.61 940383718.084 834062735.225 898461834.701 946587882.527
17969 943685692.426 891796106.693 940403142.503 834075265.827 898478744.453 946608182.325
17970 943706837.087 891813561.776 940422566.922 834087796.429 898495654.204 946628482.123
17971 943727981.747 891831016.859 940441991.341 834100327.031 898512563.955 946648781.921
17972 943749126.408 891848471.942 940461415.76 834112857.633 898529473.706 946669081.72
17973 943770271.068 891865927.025 940480840.178 834125388.234 898546383.457 946689381.518
17974 943791415.729 891883382.108 940500264.597 834137918.836 898563293.209 946709681.316
17975 943812560.389 891900837.191 940519689.016 834150449.438 898580202.96 946729981.114
17976 943833705.05 891918292.274 940539113.435 834162980.04 898597112.711 946750280.912
