#t lex rand randsort randsortdesc randw randwnoh 
7320 322150986.104 328517572.661 325068779.45 321631179.039 314165763.785 332794974.844
7321 322176028.147 328542819.863 325092775.02 321651635.552 314189304.48 332818481.669
7322 322201070.19 328568067.064 325116770.589 321672092.064 314212845.175 332841988.494
7323 322226112.232 328593314.266 325140766.159 321692548.577 314236385.87 332865495.319
7324 322251154.275 328618561.468 325164761.729 321713005.09 314259926.565 332889002.144
7325 322276196.317 328643808.669 325188757.298 321733461.602 314283467.26 332912508.969
7326 322301238.36 328669055.871 325212752.868 321753918.115 314307007.955 332936015.794
7327 322326280.402 328694303.073 325236748.437 321774374.628 314330548.65 332959522.619
7328 322351322.445 328719550.274 325260744.007 321794831.14 314354089.345 332983029.444
7329 322376364.487 328744797.476 325284739.577 321815287.653 314377630.04 333006536.269
7330 322401406.53 328770044.677 325308735.146 321835744.166 314401170.735 333030043.095
7331 322426448.572 328795291.879 325332730.716 321856200.678 314424711.43 333053549.92
7332 322451490.615 328820539.081 325356726.285 321876657.191 314448252.125 333077056.745
7333 322476532.658 328845786.282 325380721.855 321897113.704 314471792.82 333100563.57
7334 322501574.7 328871033.484 325404717.425 321917570.216 314495333.515 333124070.395
7335 322526616.743 328896280.686 325428712.994 321938026.729 314518874.21 333147577.22
7336 322551658.785 328921527.887 325452708.564 321958483.242 314542414.905 333171084.045
7337 322576700.828 328946775.089 325476704.133 321978939.754 314565955.6 333194590.87
7338 322601742.87 328972022.291 325500699.703 321999396.267 314589496.295 333218097.695
7339 322626784.913 328997269.492 325524695.273 322019852.78 314613036.99 333241604.52
7340 322651826.955 329022516.694 325548690.842 322040309.292 314636577.684 333265111.345
7341 322676868.998 329047763.895 325572686.412 322060765.805 314660118.379 333288618.17
7342 322701911.041 329073011.097 325596681.981 322081222.318 314683659.074 333312124.995
7343 322726953.083 329098258.299 325620677.551 322101678.83 314707199.769 333335631.82
7344 322751995.126 329123505.5 325644673.121 322122135.343 314730740.464 333359138.645
7345 322777037.168 329148752.702 325668668.69 322142591.856 314754281.159 333382645.47
7346 322802079.211 329173999.904 325692664.26 322163048.368 314777821.854 333406152.296
7347 322827121.253 329199247.105 325716659.829 322183504.881 314801362.549 333429659.121
7348 322852163.296 329224494.307 325740655.399 322203961.394 314824903.244 333453165.946
7349 322877205.338 329249741.508 325764650.969 322224417.906 314848443.939 333476672.771
7350 322902247.381 329274988.71 325788646.538 322244874.419 314871984.634 333500179.596
7351 322927289.423 329300235.912 325812642.108 322265330.932 314895525.329 333523686.421
7352 322952331.466 329325483.113 325836637.677 322285787.444 314919066.024 333547193.246
7353 322977373.509 329350730.315 325860633.247 322306243.957 314942606.719 333570700.071
7354 323002415.551 329375977.517 325884628.817 322326700.47 314966147.414 333594206.896
7355 323027457.594 329401224.718 325908624.386 322347156.982 314989688.109 333617713.721
7356 323052499.636 329426471.92 325932619.956 322367613.495 315013228.804 333641220.546
7357 323077541.679 329451719.122 325956615.525 322388070.008 315036769.499 333664727.371
7358 323102583.721 329476966.323 325980611.095 322408526.52 315060310.194 333688234.196
7359 323127625.764 329502213.525 326004606.665 322428983.033 315083850.889 333711741.021
7360 323152667.806 329527460.726 326028602.234 322449439.546 315107391.584 333735247.846
7361 323177709.849 329552707.928 326052597.804 322469896.058 315130932.279 333758754.672
7362 323202751.891 329577955.13 326076593.373 322490352.571 315154472.974 333782261.497
7363 323227793.934 329603202.331 326100588.943 322510809.084 315178013.669 333805768.322
7364 323252835.977 329628449.533 326124584.513 322531265.596 315201554.364 333829275.147
7365 323277878.019 329653696.735 326148580.082 322551722.109 315225095.059 333852781.972
7366 323302920.062 329678943.936 326172575.652 322572178.622 315248635.754 333876288.797
7367 323327962.104 329704191.138 326196571.221 322592635.134 315272176.449 333899795.622
7368 323353004.147 329729438.34 326220566.791 322613091.647 315295717.144 333923302.447
7369 323378046.189 329754685.541 326244562.361 322633548.16 315319257.839 333946809.272
7370 323403088.232 329779932.743 326268557.93 322654004.672 315342798.534 333970316.097
7371 323428130.274 329805179.944 326292553.5 322674461.185 315366339.229 333993822.922
7372 323453172.317 329830427.146 326316549.069 322694917.698 315389879.924 334017329.747
7373 323478214.359 329855674.348 326340544.639 322715374.21 315413420.619 334040836.572
7374 323503256.402 329880921.549 326364540.209 322735830.723 315436961.314 334064343.397
7375 323528298.445 329906168.751 326388535.778 322756287.236 315460502.009 334087850.222
7376 323553340.487 329931415.953 326412531.348 322776743.748 315484042.704 334111357.047
7377 323578382.53 329956663.154 326436526.917 322797200.261 315507583.399 334134863.873
7378 323603424.572 329981910.356 326460522.487 322817656.774 315531124.094 334158370.698
7379 323628466.615 330007157.558 326484518.056 322838113.286 315554664.789 334181877.523
7380 323653508.657 330032404.759 326508513.626 322858569.799 315578205.484 334205384.348
7381 323678550.7 330057651.961 326532509.196 322879026.312 315601746.179 334228891.173
7382 323703592.742 330082899.162 326556504.765 322899482.824 315625286.874 334252397.998
7383 323728634.785 330108146.364 326580500.335 322919939.337 315648827.569 334275904.823
7384 323753676.828 330133393.566 326604495.904 322940395.85 315672368.264 334299411.648
7385 323778718.87 330158640.767 326628491.474 322960852.362 315695908.959 334322918.473
7386 323803760.913 330183887.969 326652487.044 322981308.875 315719449.654 334346425.298
7387 323828802.955 330209135.171 326676482.613 323001765.388 315742990.349 334369932.123
7388 323853844.998 330234382.372 326700478.183 323022221.9 315766531.044 334393438.948
7389 323878887.04 330259629.574 326724473.752 323042678.413 315790071.739 334416945.773
7390 323903929.083 330284876.776 326748469.322 323063134.926 315813612.434 334440452.598
7391 323928971.125 330310123.977 326772464.892 323083591.438 315837153.129 334463959.423
7392 323954013.168 330335371.179 326796460.461 323104047.951 315860693.824 334487466.248
7393 323979055.21 330360618.38 326820456.031 323124504.464 315884234.519 334510973.074
7394 324004097.253 330385865.582 326844451.6 323144960.976 315907775.214 334534479.899
7395 324029139.296 330411112.784 326868447.17 323165417.489 315931315.909 334557986.724
7396 324054181.338 330436359.985 326892442.74 323185874.002 315954856.604 334581493.549
7397 324079223.381 330461607.187 326916438.309 323206330.514 315978397.299 334605000.374
7398 324104265.423 330486854.389 326940433.879 323226787.027 316001937.994 334628507.199
7399 324129307.466 330512101.59 326964429.448 323247243.54 316025478.689 334652014.024
7400 324154349.508 330537348.792 326988425.018 323267700.052 316049019.384 334675520.849
7401 324179391.551 330562595.994 327012420.588 323288156.565 316072560.079 334699027.674
7402 324204433.593 330587843.195 327036416.157 323308613.078 316096100.774 334722534.499
7403 324229475.636 330613090.397 327060411.727 323329069.59 316119641.469 334746041.324
7404 324254517.678 330638337.598 327084407.296 323349526.103 316143182.164 334769548.149
7405 324279559.721 330663584.8 327108402.866 323369982.616 316166722.859 334793054.974
7406 324304601.764 330688832.002 327132398.436 323390439.128 316190263.554 334816561.799
7407 324329643.806 330714079.203 327156394.005 323410895.641 316213804.249 334840068.624
7408 324354685.849 330739326.405 327180389.575 323431352.154 316237344.944 334863575.45
7409 324379727.891 330764573.607 327204385.144 323451808.666 316260885.639 334887082.275
7410 324404769.934 330789820.808 327228380.714 323472265.179 316284426.334 334910589.1
7411 324429811.976 330815068.01 327252376.284 323492721.692 316307967.029 334934095.925
7412 324454854.019 330840315.211 327276371.853 323513178.204 316331507.724 334957602.75
7413 324479896.061 330865562.413 327300367.423 323533634.717 316355048.419 334981109.575
7414 324504938.104 330890809.615 327324362.992 323554091.23 316378589.114 335004616.4
7415 324529980.146 330916056.816 327348358.562 323574547.742 316402129.809 335028123.225
7416 324555022.189 330941304.018 327372354.132 323595004.255 316425670.504 335051630.05
7417 324580064.232 330966551.22 327396349.701 323615460.768 316449211.199 335075136.875
7418 324605106.274 330991798.421 327420345.271 323635917.28 316472751.894 335098643.7
7419 324630148.317 331017045.623 327444340.84 323656373.793 316496292.589 335122150.525
7420 324655190.359 331042292.825 327468336.41 323676830.306 316519833.284 335145657.35
7421 324680232.402 331067540.026 327492331.98 323697286.818 316543373.979 335169164.175
7422 324705274.444 331092787.228 327516327.549 323717743.331 316566914.674 335192671.0
7423 324730316.487 331118034.429 327540323.119 323738199.844 316590455.369 335216177.825
7424 324755358.529 331143281.631 327564318.688 323758656.356 316613996.064 335239684.651
7425 324780400.572 331168528.833 327588314.258 323779112.869 316637536.759 335263191.476
7426 324805442.615 331193776.034 327612309.828 323799569.382 316661077.454 335286698.301
7427 324830484.657 331219023.236 327636305.397 323820025.894 316684618.149 335310205.126
7428 324855526.7 331244270.438 327660300.967 323840482.407 316708158.844 335333711.951
7429 324880568.742 331269517.639 327684296.536 323860938.92 316731699.539 335357218.776
7430 324905610.785 331294764.841 327708292.106 323881395.432 316755240.234 335380725.601
7431 324930652.827 331320012.043 327732287.676 323901851.945 316778780.929 335404232.426
7432 324955694.87 331345259.244 327756283.245 323922308.458 316802321.624 335427739.251
7433 324980736.912 331370506.446 327780278.815 323942764.97 316825862.319 335451246.076
7434 325005778.955 331395753.647 327804274.384 323963221.483 316849403.014 335474752.901
7435 325030820.997 331421000.849 327828269.954 323983677.996 316872943.709 335498259.726
7436 325055863.04 331446248.051 327852265.524 324004134.508 316896484.404 335521766.551
7437 325080905.083 331471495.252 327876261.093 324024591.021 316920025.099 335545273.376
7438 325105947.125 331496742.454 327900256.663 324045047.534 316943565.794 335568780.201
7439 325130989.168 331521989.656 327924252.232 324065504.046 316967106.489 335592287.027
7440 325156031.21 331547236.857 327948247.802 324085960.559 316990647.184 335615793.852
7441 325181073.253 331572484.059 327972243.372 324106417.072 317014187.879 335639300.677
7442 325206115.295 331597731.261 327996238.941 324126873.584 317037728.574 335662807.502
7443 325231157.338 331622978.462 328020234.511 324147330.097 317061269.269 335686314.327
7444 325256199.38 331648225.664 328044230.08 324167786.61 317084809.964 335709821.152
7445 325281241.423 331673472.865 328068225.65 324188243.122 317108350.659 335733327.977
7446 325306283.465 331698720.067 328092221.22 324208699.635 317131891.354 335756834.802
7447 325331325.508 331723967.269 328116216.789 324229156.148 317155432.049 335780341.627
7448 325356367.551 331749214.47 328140212.359 324249612.66 317178972.744 335803848.452
7449 325381409.593 331774461.672 328164207.928 324270069.173 317202513.439 335827355.277
7450 325406451.636 331799708.874 328188203.498 324290525.686 317226054.134 335850862.102
7451 325431493.678 331824956.075 328212199.068 324310982.198 317249594.829 335874368.927
7452 325456535.721 331850203.277 328236194.637 324331438.711 317273135.524 335897875.752
7453 325481577.763 331875450.479 328260190.207 324351895.224 317296676.219 335921382.577
7454 325506619.806 331900697.68 328284185.776 324372351.736 317320216.914 335944889.402
7455 325531661.848 331925944.882 328308181.346 324392808.249 317343757.609 335968396.228
7456 325556703.891 331951192.083 328332176.916 324413264.762 317367298.304 335991903.053
7457 325581745.933 331976439.285 328356172.485 324433721.274 317390838.999 336015409.878
7458 325606787.976 332001686.487 328380168.055 324454177.787 317414379.694 336038916.703
7459 325631830.019 332026933.688 328404163.624 324474634.3 317437920.389 336062423.528
7460 325656872.061 332052180.89 328428159.194 324495090.812 317461461.084 336085930.353
7461 325681914.104 332077428.092 328452154.764 324515547.325 317485001.779 336109437.178
7462 325706956.146 332102675.293 328476150.333 324536003.838 317508542.474 336132944.003
7463 325731998.189 332127922.495 328500145.903 324556460.35 317532083.169 336156450.828
7464 325757040.231 332153169.697 328524141.472 324576916.863 317555623.864 336179957.653
7465 325782082.274 332178416.898 328548137.042 324597373.376 317579164.558 336203464.478
7466 325807124.316 332203664.1 328572132.612 324617829.888 317602705.253 336226971.303
7467 325832166.359 332228911.301 328596128.181 324638286.401 317626245.948 336250478.128
7468 325857208.402 332254158.503 328620123.751 324658742.914 317649786.643 336273984.953
7469 325882250.444 332279405.705 328644119.32 324679199.426 317673327.338 336297491.778
7470 325907292.487 332304652.906 328668114.89 324699655.939 317696868.033 336320998.603
7471 325932334.529 332329900.108 328692110.46 324720112.452 317720408.728 336344505.429
7472 325957376.572 332355147.31 328716106.029 324740568.964 317743949.423 336368012.254
7473 325982418.614 332380394.511 328740101.599 324761025.477 317767490.118 336391519.079
7474 326007460.657 332405641.713 328764097.168 324781481.99 317791030.813 336415025.904
7475 326032502.699 332430888.914 328788092.738 324801938.502 317814571.508 336438532.729
7476 326057544.742 332456136.116 328812088.308 324822395.015 317838112.203 336462039.554
7477 326082586.784 332481383.318 328836083.877 324842851.528 317861652.898 336485546.379
7478 326107628.827 332506630.519 328860079.447 324863308.04 317885193.593 336509053.204
7479 326132670.87 332531877.721 328884075.016 324883764.553 317908734.288 336532560.029
7480 326157712.912 332557124.923 328908070.586 324904221.066 317932274.983 336556066.854
7481 326182754.955 332582372.124 328932066.156 324924677.578 317955815.678 336579573.679
7482 326207796.997 332607619.326 328956061.725 324945134.091 317979356.373 336603080.504
7483 326232839.04 332632866.528 328980057.295 324965590.604 318002897.068 336626587.329
7484 326257881.082 332658113.729 329004052.864 324986047.116 318026437.763 336650094.154
7485 326282923.125 332683360.931 329028048.434 325006503.629 318049978.458 336673600.979
7486 326307965.167 332708608.132 329052044.004 325026960.142 318073519.153 336697107.805
7487 326333007.21 332733855.334 329076039.573 325047416.654 318097059.848 336720614.63
7488 326358049.252 332759102.536 329100035.143 325067873.167 318120600.543 336744121.455
7489 326383091.295 332784349.737 329124030.712 325088329.68 318144141.238 336767628.28
7490 326408133.338 332809596.939 329148026.282 325108786.192 318167681.933 336791135.105
7491 326433175.38 332834844.141 329172021.851 325129242.705 318191222.628 336814641.93
7492 326458217.423 332860091.342 329196017.421 325149699.218 318214763.323 336838148.755
7493 326483259.465 332885338.544 329220012.991 325170155.73 318238304.018 336861655.58
7494 326508301.508 332910585.746 329244008.56 325190612.243 318261844.713 336885162.405
7495 326533343.55 332935832.947 329268004.13 325211068.756 318285385.408 336908669.23
7496 326558385.593 332961080.149 329291999.699 325231525.268 318308926.103 336932176.055
7497 326583427.635 332986327.35 329315995.269 325251981.781 318332466.798 336955682.88
7498 326608469.678 333011574.552 329339990.839 325272438.294 318356007.493 336979189.705
7499 326633511.72 333036821.754 329363986.408 325292894.806 318379548.188 337002696.53
7500 326658553.763 333062068.955 329387981.978 325313351.319 318403088.883 337026203.355
7501 326683595.806 333087316.157 329411977.547 325333807.832 318426629.578 337049710.18
7502 326708637.848 333112563.359 329435973.117 325354264.344 318450170.273 337073217.006
7503 326733679.891 333137810.56 329459968.687 325374720.857 318473710.968 337096723.831
7504 326758721.933 333163057.762 329483964.256 325395177.37 318497251.663 337120230.656
7505 326783763.976 333188304.964 329507959.826 325415633.882 318520792.358 337143737.481
7506 326808806.018 333213552.165 329531955.395 325436090.395 318544333.053 337167244.306
7507 326833848.061 333238799.367 329555950.965 325456546.908 318567873.748 337190751.131
7508 326858890.103 333264046.568 329579946.535 325477003.42 318591414.443 337214257.956
7509 326883932.146 333289293.77 329603942.104 325497459.933 318614955.138 337237764.781
7510 326908974.189 333314540.972 329627937.674 325517916.446 318638495.833 337261271.606
7511 326934016.231 333339788.173 329651933.243 325538372.958 318662036.528 337284778.431
7512 326959058.274 333365035.375 329675928.813 325558829.471 318685577.223 337308285.256
7513 326984100.316 333390282.577 329699924.383 325579285.984 318709117.918 337331792.081
7514 327009142.359 333415529.778 329723919.952 325599742.496 318732658.613 337355298.906
7515 327034184.401 333440776.98 329747915.522 325620199.009 318756199.308 337378805.731
7516 327059226.444 333466024.182 329771911.091 325640655.522 318779740.003 337402312.556
7517 327084268.486 333491271.383 329795906.661 325661112.034 318803280.698 337425819.381
7518 327109310.529 333516518.585 329819902.231 325681568.547 318826821.393 337449326.207
7519 327134352.571 333541765.786 329843897.8 325702025.059 318850362.088 337472833.032
7520 327159394.614 333567012.988 329867893.37 325722481.572 318873902.783 337496339.857
7521 327184436.657 333592260.19 329891888.939 325742938.085 318897443.478 337519846.682
7522 327209478.699 333617507.391 329915884.509 325763394.597 318920984.173 337543353.507
7523 327234520.742 333642754.593 329939880.079 325783851.11 318944524.868 337566860.332
7524 327259562.784 333668001.795 329963875.648 325804307.623 318968065.563 337590367.157
7525 327284604.827 333693248.996 329987871.218 325824764.135 318991606.258 337613873.982
7526 327309646.869 333718496.198 330011866.787 325845220.648 319015146.953 337637380.807
7527 327334688.912 333743743.399 330035862.357 325865677.161 319038687.648 337660887.632
7528 327359730.954 333768990.601 330059857.927 325886133.673 319062228.343 337684394.457
7529 327384772.997 333794237.803 330083853.496 325906590.186 319085769.038 337707901.282
7530 327409815.039 333819485.004 330107849.066 325927046.699 319109309.733 337731408.107
7531 327434857.082 333844732.206 330131844.635 325947503.211 319132850.428 337754914.932
7532 327459899.125 333869979.408 330155840.205 325967959.724 319156391.123 337778421.757
7533 327484941.167 333895226.609 330179835.775 325988416.237 319179931.818 337801928.583
7534 327509983.21 333920473.811 330203831.344 326008872.749 319203472.513 337825435.408
7535 327535025.252 333945721.013 330227826.914 326029329.262 319227013.208 337848942.233
7536 327560067.295 333970968.214 330251822.483 326049785.775 319250553.903 337872449.058
7537 327585109.337 333996215.416 330275818.053 326070242.287 319274094.598 337895955.883
7538 327610151.38 334021462.617 330299813.623 326090698.8 319297635.293 337919462.708
7539 327635193.422 334046709.819 330323809.192 326111155.313 319321175.988 337942969.533
7540 327660235.465 334071957.021 330347804.762 326131611.825 319344716.683 337966476.358
7541 327685277.508 334097204.222 330371800.331 326152068.338 319368257.378 337989983.183
7542 327710319.55 334122451.424 330395795.901 326172524.851 319391798.073 338013490.008
7543 327735361.593 334147698.626 330419791.471 326192981.363 319415338.768 338036996.833
7544 327760403.635 334172945.827 330443787.04 326213437.876 319438879.463 338060503.658
7545 327785445.678 334198193.029 330467782.61 326233894.389 319462420.158 338084010.483
7546 327810487.72 334223440.231 330491778.179 326254350.901 319485960.853 338107517.308
7547 327835529.763 334248687.432 330515773.749 326274807.414 319509501.548 338131024.133
7548 327860571.805 334273934.634 330539769.319 326295263.927 319533042.243 338154530.958
7549 327885613.848 334299181.835 330563764.888 326315720.439 319556582.938 338178037.784
7550 327910655.89 334324429.037 330587760.458 326336176.952 319580123.633 338201544.609
7551 327935697.933 334349676.239 330611756.027 326356633.465 319603664.328 338225051.434
7552 327960739.976 334374923.44 330635751.597 326377089.977 319627205.023 338248558.259
7553 327985782.018 334400170.642 330659747.167 326397546.49 319650745.718 338272065.084
7554 328010824.061 334425417.844 330683742.736 326418003.003 319674286.413 338295571.909
7555 328035866.103 334450665.045 330707738.306 326438459.515 319697827.108 338319078.734
7556 328060908.146 334475912.247 330731733.875 326458916.028 319721367.803 338342585.559
7557 328085950.188 334501159.449 330755729.445 326479372.541 319744908.498 338366092.384
7558 328110992.231 334526406.65 330779725.015 326499829.053 319768449.193 338389599.209
7559 328136034.273 334551653.852 330803720.584 326520285.566 319791989.888 338413106.034
7560 328161076.316 334576901.053 330827716.154 326540742.079 319815530.583 338436612.859
7561 328186118.358 334602148.255 330851711.723 326561198.591 319839071.278 338460119.684
7562 328211160.401 334627395.457 330875707.293 326581655.104 319862611.973 338483626.509
7563 328236202.444 334652642.658 330899702.863 326602111.617 319886152.668 338507133.334
7564 328261244.486 334677889.86 330923698.432 326622568.129 319909693.363 338530640.16
7565 328286286.529 334703137.062 330947694.002 326643024.642 319933234.058 338554146.985
7566 328311328.571 334728384.263 330971689.571 326663481.155 319956774.753 338577653.81
7567 328336370.614 334753631.465 330995685.141 326683937.667 319980315.448 338601160.635
7568 328361412.656 334778878.667 331019680.711 326704394.18 320003856.143 338624667.46
7569 328386454.699 334804125.868 331043676.28 326724850.693 320027396.838 338648174.285
7570 328411496.741 334829373.07 331067671.85 326745307.205 320050937.533 338671681.11
7571 328436538.784 334854620.271 331091667.419 326765763.718 320074478.228 338695187.935
7572 328461580.826 334879867.473 331115662.989 326786220.231 320098018.923 338718694.76
7573 328486622.869 334905114.675 331139658.559 326806676.743 320121559.618 338742201.585
7574 328511664.912 334930361.876 331163654.128 326827133.256 320145100.313 338765708.41
7575 328536706.954 334955609.078 331187649.698 326847589.769 320168641.008 338789215.235
7576 328561748.997 334980856.28 331211645.267 326868046.281 320192181.703 338812722.06
7577 328586791.039 335006103.481 331235640.837 326888502.794 320215722.398 338836228.885
7578 328611833.082 335031350.683 331259636.407 326908959.307 320239263.093 338859735.71
7579 328636875.124 335056597.885 331283631.976 326929415.819 320262803.788 338883242.535
7580 328661917.167 335081845.086 331307627.546 326949872.332 320286344.483 338906749.361
7581 328686959.209 335107092.288 331331623.115 326970328.845 320309885.178 338930256.186
7582 328712001.252 335132339.489 331355618.685 326990785.357 320333425.873 338953763.011
7583 328737043.295 335157586.691 331379614.255 327011241.87 320356966.568 338977269.836
7584 328762085.337 335182833.893 331403609.824 327031698.383 320380507.263 339000776.661
7585 328787127.38 335208081.094 331427605.394 327052154.895 320404047.958 339024283.486
7586 328812169.422 335233328.296 331451600.963 327072611.408 320427588.653 339047790.311
7587 328837211.465 335258575.498 331475596.533 327093067.921 320451129.348 339071297.136
7588 328862253.507 335283822.699 331499592.103 327113524.433 320474670.043 339094803.961
7589 328887295.55 335309069.901 331523587.672 327133980.946 320498210.738 339118310.786
7590 328912337.592 335334317.102 331547583.242 327154437.459 320521751.432 339141817.611
7591 328937379.635 335359564.304 331571578.811 327174893.971 320545292.127 339165324.436
7592 328962421.677 335384811.506 331595574.381 327195350.484 320568832.822 339188831.261
7593 328987463.72 335410058.707 331619569.951 327215806.997 320592373.517 339212338.086
7594 329012505.763 335435305.909 331643565.52 327236263.509 320615914.212 339235844.911
7595 329037547.805 335460553.111 331667561.09 327256720.022 320639454.907 339259351.736
7596 329062589.848 335485800.312 331691556.659 327277176.535 320662995.602 339282858.562
7597 329087631.89 335511047.514 331715552.229 327297633.047 320686536.297 339306365.387
7598 329112673.933 335536294.716 331739547.798 327318089.56 320710076.992 339329872.212
7599 329137715.975 335561541.917 331763543.368 327338546.073 320733617.687 339353379.037
7600 329162758.018 335586789.119 331787538.938 327359002.585 320757158.382 339376885.862
7601 329187800.06 335612036.32 331811534.507 327379459.098 320780699.077 339400392.687
7602 329212842.103 335637283.522 331835530.077 327399915.611 320804239.772 339423899.512
7603 329237884.145 335662530.724 331859525.646 327420372.123 320827780.467 339447406.337
7604 329262926.188 335687777.925 331883521.216 327440828.636 320851321.162 339470913.162
7605 329287968.231 335713025.127 331907516.786 327461285.149 320874861.857 339494419.987
7606 329313010.273 335738272.329 331931512.355 327481741.661 320898402.552 339517926.812
7607 329338052.316 335763519.53 331955507.925 327502198.174 320921943.247 339541433.637
7608 329363094.358 335788766.732 331979503.494 327522654.687 320945483.942 339564940.462
7609 329388136.401 335814013.934 332003499.064 327543111.199 320969024.637 339588447.287
7610 329413178.443 335839261.135 332027494.634 327563567.712 320992565.332 339611954.112
7611 329438220.486 335864508.337 332051490.203 327584024.225 321016106.027 339635460.938
7612 329463262.528 335889755.538 332075485.773 327604480.737 321039646.722 339658967.763
7613 329488304.571 335915002.74 332099481.342 327624937.25 321063187.417 339682474.588
7614 329513346.613 335940249.942 332123476.912 327645393.763 321086728.112 339705981.413
7615 329538388.656 335965497.143 332147472.482 327665850.275 321110268.807 339729488.238
7616 329563430.699 335990744.345 332171468.051 327686306.788 321133809.502 339752995.063
7617 329588472.741 336015991.547 332195463.621 327706763.301 321157350.197 339776501.888
7618 329613514.784 336041238.748 332219459.19 327727219.813 321180890.892 339800008.713
7619 329638556.826 336066485.95 332243454.76 327747676.326 321204431.587 339823515.538
7620 329663598.869 336091733.152 332267450.33 327768132.839 321227972.282 339847022.363
7621 329688640.911 336116980.353 332291445.899 327788589.351 321251512.977 339870529.188
7622 329713682.954 336142227.555 332315441.469 327809045.864 321275053.672 339894036.013
7623 329738724.996 336167474.756 332339437.038 327829502.377 321298594.367 339917542.838
7624 329763767.039 336192721.958 332363432.608 327849958.889 321322135.062 339941049.663
7625 329788809.082 336217969.16 332387428.178 327870415.402 321345675.757 339964556.488
7626 329813851.124 336243216.361 332411423.747 327890871.915 321369216.452 339988063.313
7627 329838893.167 336268463.563 332435419.317 327911328.427 321392757.147 340011570.139
7628 329863935.209 336293710.765 332459414.886 327931784.94 321416297.842 340035076.964
7629 329888977.252 336318957.966 332483410.456 327952241.453 321439838.537 340058583.789
7630 329914019.294 336344205.168 332507406.026 327972697.965 321463379.232 340082090.614
7631 329939061.337 336369452.37 332531401.595 327993154.478 321486919.927 340105597.439
7632 329964103.379 336394699.571 332555397.165 328013610.991 321510460.622 340129104.264
7633 329989145.422 336419946.773 332579392.734 328034067.503 321534001.317 340152611.089
7634 330014187.464 336445193.974 332603388.304 328054524.016 321557542.012 340176117.914
7635 330039229.507 336470441.176 332627383.874 328074980.529 321581082.707 340199624.739
7636 330064271.55 336495688.378 332651379.443 328095437.041 321604623.402 340223131.564
7637 330089313.592 336520935.579 332675375.013 328115893.554 321628164.097 340246638.389
7638 330114355.635 336546182.781 332699370.582 328136350.067 321651704.792 340270145.214
7639 330139397.677 336571429.983 332723366.152 328156806.579 321675245.487 340293652.039
7640 330164439.72 336596677.184 332747361.722 328177263.092 321698786.182 340317158.864
7641 330189481.762 336621924.386 332771357.291 328197719.605 321722326.877 340340665.689
7642 330214523.805 336647171.588 332795352.861 328218176.117 321745867.572 340364172.514
7643 330239565.847 336672418.789 332819348.43 328238632.63 321769408.267 340387679.34
7644 330264607.89 336697665.991 332843344.0 328259089.143 321792948.962 340411186.165
7645 330289649.932 336722913.192 332867339.57 328279545.655 321816489.657 340434692.99
7646 330314691.975 336748160.394 332891335.139 328300002.168 321840030.352 340458199.815
7647 330339734.018 336773407.596 332915330.709 328320458.681 321863571.047 340481706.64
7648 330364776.06 336798654.797 332939326.278 328340915.193 321887111.742 340505213.465
7649 330389818.103 336823901.999 332963321.848 328361371.706 321910652.437 340528720.29
7650 330414860.145 336849149.201 332987317.418 328381828.219 321934193.132 340552227.115
7651 330439902.188 336874396.402 333011312.987 328402284.731 321957733.827 340575733.94
7652 330464944.23 336899643.604 333035308.557 328422741.244 321981274.522 340599240.765
7653 330489986.273 336924890.805 333059304.126 328443197.757 322004815.217 340622747.59
7654 330515028.315 336950138.007 333083299.696 328463654.269 322028355.912 340646254.415
7655 330540070.358 336975385.209 333107295.266 328484110.782 322051896.607 340669761.24
7656 330565112.4 337000632.41 333131290.835 328504567.295 322075437.302 340693268.065
7657 330590154.443 337025879.612 333155286.405 328525023.807 322098977.997 340716774.89
7658 330615196.486 337051126.814 333179281.974 328545480.32 322122518.692 340740281.716
7659 330640238.528 337076374.015 333203277.544 328565936.833 322146059.387 340763788.541
7660 330665280.571 337101621.217 333227273.114 328586393.345 322169600.082 340787295.366
7661 330690322.613 337126868.419 333251268.683 328606849.858 322193140.777 340810802.191
7662 330715364.656 337152115.62 333275264.253 328627306.371 322216681.472 340834309.016
7663 330740406.698 337177362.822 333299259.822 328647762.883 322240222.167 340857815.841
7664 330765448.741 337202610.023 333323255.392 328668219.396 322263762.862 340881322.666
7665 330790490.783 337227857.225 333347250.962 328688675.909 322287303.557 340904829.491
7666 330815532.826 337253104.427 333371246.531 328709132.421 322310844.252 340928336.316
7667 330840574.869 337278351.628 333395242.101 328729588.934 322334384.947 340951843.141
7668 330865616.911 337303598.83 333419237.67 328750045.447 322357925.642 340975349.966
7669 330890658.954 337328846.032 333443233.24 328770501.959 322381466.337 340998856.791
7670 330915700.996 337354093.233 333467228.81 328790958.472 322405007.032 341022363.616
7671 330940743.039 337379340.435 333491224.379 328811414.985 322428547.727 341045870.441
7672 330965785.081 337404587.637 333515219.949 328831871.497 322452088.422 341069377.266
7673 330990827.124 337429834.838 333539215.518 328852328.01 322475629.117 341092884.091
7674 331015869.166 337455082.04 333563211.088 328872784.523 322499169.812 341116390.917
7675 331040911.209 337480329.241 333587206.658 328893241.035 322522710.507 341139897.742
7676 331065953.251 337505576.443 333611202.227 328913697.548 322546251.202 341163404.567
7677 331090995.294 337530823.645 333635197.797 328934154.061 322569791.897 341186911.392
