#t lex rand randsort randsortdesc randw randwnoh 
14529 1009053372.44 958024791.237 976642111.155 886162952.632 942721845.08 889268334.758
14530 1009084897.74 958053392.011 976673225.142 886187866.231 942749505.008 889295966.56
14531 1009116423.05 958081992.785 976704339.129 886212779.831 942777164.937 889323598.362
14532 1009147948.35 958110593.559 976735453.116 886237693.431 942804824.865 889351230.163
14533 1009179473.65 958139194.333 976766567.103 886262607.03 942832484.794 889378861.965
14534 1009210998.96 958167795.107 976797681.09 886287520.63 942860144.722 889406493.767
14535 1009242524.26 958196395.881 976828795.077 886312434.23 942887804.651 889434125.569
14536 1009274049.56 958224996.655 976859909.064 886337347.829 942915464.579 889461757.371
14537 1009305574.87 958253597.43 976891023.051 886362261.429 942943124.508 889489389.172
14538 1009337100.17 958282198.204 976922137.038 886387175.028 942970784.436 889517020.974
14539 1009368625.47 958310798.978 976953251.025 886412088.628 942998444.365 889544652.776
14540 1009400150.78 958339399.752 976984365.012 886437002.228 943026104.293 889572284.578
14541 1009431676.08 958368000.526 977015478.999 886461915.827 943053764.222 889599916.38
14542 1009463201.38 958396601.3 977046592.986 886486829.427 943081424.15 889627548.181
14543 1009494726.69 958425202.074 977077706.973 886511743.026 943109084.079 889655179.983
14544 1009526251.99 958453802.849 977108820.96 886536656.626 943136744.007 889682811.785
14545 1009557777.29 958482403.623 977139934.947 886561570.226 943164403.936 889710443.587
14546 1009589302.6 958511004.397 977171048.934 886586483.825 943192063.864 889738075.389
14547 1009620827.9 958539605.171 977202162.921 886611397.425 943219723.793 889765707.19
14548 1009652353.2 958568205.945 977233276.908 886636311.025 943247383.721 889793338.992
14549 1009683878.51 958596806.719 977264390.895 886661224.624 943275043.65 889820970.794
14550 1009715403.81 958625407.493 977295504.883 886686138.224 943302703.578 889848602.596
14551 1009746929.12 958654008.267 977326618.87 886711051.823 943330363.507 889876234.398
14552 1009778454.42 958682609.042 977357732.857 886735965.423 943358023.435 889903866.199
14553 1009809979.72 958711209.816 977388846.844 886760879.023 943385683.364 889931498.001
14554 1009841505.03 958739810.59 977419960.831 886785792.622 943413343.292 889959129.803
14555 1009873030.33 958768411.364 977451074.818 886810706.222 943441003.221 889986761.605
14556 1009904555.63 958797012.138 977482188.805 886835619.821 943468663.149 890014393.407
14557 1009936080.94 958825612.912 977513302.792 886860533.421 943496323.078 890042025.208
14558 1009967606.24 958854213.686 977544416.779 886885447.021 943523983.006 890069657.01
14559 1009999131.54 958882814.46 977575530.766 886910360.62 943551642.935 890097288.812
14560 1010030656.85 958911415.235 977606644.753 886935274.22 943579302.863 890124920.614
14561 1010062182.15 958940016.009 977637758.74 886960187.82 943606962.792 890152552.416
14562 1010093707.45 958968616.783 977668872.727 886985101.419 943634622.72 890180184.217
14563 1010125232.76 958997217.557 977699986.714 887010015.019 943662282.649 890207816.019
14564 1010156758.06 959025818.331 977731100.701 887034928.618 943689942.577 890235447.821
14565 1010188283.36 959054419.105 977762214.688 887059842.218 943717602.506 890263079.623
14566 1010219808.67 959083019.879 977793328.675 887084755.818 943745262.434 890290711.425
14567 1010251333.97 959111620.653 977824442.662 887109669.417 943772922.363 890318343.226
14568 1010282859.27 959140221.428 977855556.649 887134583.017 943800582.291 890345975.028
14569 1010314384.58 959168822.202 977886670.636 887159496.616 943828242.22 890373606.83
14570 1010345909.88 959197422.976 977917784.623 887184410.216 943855902.148 890401238.632
14571 1010377435.19 959226023.75 977948898.61 887209323.816 943883562.077 890428870.434
14572 1010408960.49 959254624.524 977980012.597 887234237.415 943911222.005 890456502.235
14573 1010440485.79 959283225.298 978011126.584 887259151.015 943938881.934 890484134.037
14574 1010472011.1 959311826.072 978042240.571 887284064.615 943966541.862 890511765.839
14575 1010503536.4 959340426.846 978073354.558 887308978.214 943994201.791 890539397.641
14576 1010535061.7 959369027.621 978104468.546 887333891.814 944021861.719 890567029.443
14577 1010566587.01 959397628.395 978135582.533 887358805.413 944049521.648 890594661.244
14578 1010598112.31 959426229.169 978166696.52 887383719.013 944077181.576 890622293.046
14579 1010629637.61 959454829.943 978197810.507 887408632.613 944104841.505 890649924.848
14580 1010661162.92 959483430.717 978228924.494 887433546.212 944132501.433 890677556.65
14581 1010692688.22 959512031.491 978260038.481 887458459.812 944160161.362 890705188.452
14582 1010724213.52 959540632.265 978291152.468 887483373.411 944187821.29 890732820.253
14583 1010755738.83 959569233.04 978322266.455 887508287.011 944215481.219 890760452.055
14584 1010787264.13 959597833.814 978353380.442 887533200.611 944243141.147 890788083.857
14585 1010818789.43 959626434.588 978384494.429 887558114.21 944270801.076 890815715.659
14586 1010850314.74 959655035.362 978415608.416 887583027.81 944298461.004 890843347.461
14587 1010881840.04 959683636.136 978446722.403 887607941.41 944326120.933 890870979.262
14588 1010913365.34 959712236.91 978477836.39 887632855.009 944353780.861 890898611.064
14589 1010944890.65 959740837.684 978508950.377 887657768.609 944381440.79 890926242.866
14590 1010976415.95 959769438.458 978540064.364 887682682.208 944409100.718 890953874.668
14591 1011007941.25 959798039.233 978571178.351 887707595.808 944436760.647 890981506.47
14592 1011039466.56 959826640.007 978602292.338 887732509.408 944464420.575 891009138.271
14593 1011070991.86 959855240.781 978633406.325 887757423.007 944492080.504 891036770.073
14594 1011102517.17 959883841.555 978664520.312 887782336.607 944519740.432 891064401.875
14595 1011134042.47 959912442.329 978695634.299 887807250.206 944547400.361 891092033.677
14596 1011165567.77 959941043.103 978726748.286 887832163.806 944575060.289 891119665.479
14597 1011197093.08 959969643.877 978757862.273 887857077.406 944602720.218 891147297.28
14598 1011228618.38 959998244.651 978788976.26 887881991.005 944630380.146 891174929.082
14599 1011260143.68 960026845.426 978820090.247 887906904.605 944658040.075 891202560.884
14600 1011291668.99 960055446.2 978851204.234 887931818.205 944685700.003 891230192.686
14601 1011323194.29 960084046.974 978882318.222 887956731.804 944713359.932 891257824.488
14602 1011354719.59 960112647.748 978913432.209 887981645.404 944741019.86 891285456.289
14603 1011386244.9 960141248.522 978944546.196 888006559.003 944768679.789 891313088.091
14604 1011417770.2 960169849.296 978975660.183 888031472.603 944796339.717 891340719.893
14605 1011449295.5 960198450.07 979006774.17 888056386.203 944823999.646 891368351.695
14606 1011480820.81 960227050.844 979037888.157 888081299.802 944851659.574 891395983.497
14607 1011512346.11 960255651.619 979069002.144 888106213.402 944879319.503 891423615.298
14608 1011543871.41 960284252.393 979100116.131 888131127.001 944906979.431 891451247.1
14609 1011575396.72 960312853.167 979131230.118 888156040.601 944934639.36 891478878.902
14610 1011606922.02 960341453.941 979162344.105 888180954.201 944962299.288 891506510.704
14611 1011638447.32 960370054.715 979193458.092 888205867.8 944989959.217 891534142.506
14612 1011669972.63 960398655.489 979224572.079 888230781.4 945017619.145 891561774.307
14613 1011701497.93 960427256.263 979255686.066 888255694.999 945045279.074 891589406.109
14614 1011733023.23 960455857.037 979286800.053 888280608.599 945072939.002 891617037.911
14615 1011764548.54 960484457.812 979317914.04 888305522.199 945100598.931 891644669.713
14616 1011796073.84 960513058.586 979349028.027 888330435.798 945128258.859 891672301.515
14617 1011827599.15 960541659.36 979380142.014 888355349.398 945155918.788 891699933.316
14618 1011859124.45 960570260.134 979411256.001 888380262.998 945183578.716 891727565.118
14619 1011890649.75 960598860.908 979442369.988 888405176.597 945211238.645 891755196.92
14620 1011922175.06 960627461.682 979473483.975 888430090.197 945238898.573 891782828.722
14621 1011953700.36 960656062.456 979504597.962 888455003.796 945266558.502 891810460.524
14622 1011985225.66 960684663.231 979535711.949 888479917.396 945294218.43 891838092.325
14623 1012016750.97 960713264.005 979566825.936 888504830.996 945321878.359 891865724.127
14624 1012048276.27 960741864.779 979597939.923 888529744.595 945349538.287 891893355.929
14625 1012079801.57 960770465.553 979629053.91 888554658.195 945377198.216 891920987.731
14626 1012111326.88 960799066.327 979660167.898 888579571.794 945404858.144 891948619.533
14627 1012142852.18 960827667.101 979691281.885 888604485.394 945432518.073 891976251.334
14628 1012174377.48 960856267.875 979722395.872 888629398.994 945460178.001 892003883.136
14629 1012205902.79 960884868.649 979753509.859 888654312.593 945487837.93 892031514.938
14630 1012237428.09 960913469.424 979784623.846 888679226.193 945515497.858 892059146.74
14631 1012268953.39 960942070.198 979815737.833 888704139.793 945543157.787 892086778.542
14632 1012300478.7 960970670.972 979846851.82 888729053.392 945570817.715 892114410.343
14633 1012332004.0 960999271.746 979877965.807 888753966.992 945598477.644 892142042.145
14634 1012363529.3 961027872.52 979909079.794 888778880.591 945626137.572 892169673.947
14635 1012395054.61 961056473.294 979940193.781 888803794.191 945653797.501 892197305.749
14636 1012426579.91 961085074.068 979971307.768 888828707.791 945681457.429 892224937.551
14637 1012458105.21 961113674.842 980002421.755 888853621.39 945709117.358 892252569.352
14638 1012489630.52 961142275.617 980033535.742 888878534.99 945736777.286 892280201.154
14639 1012521155.82 961170876.391 980064649.729 888903448.589 945764437.215 892307832.956
14640 1012552681.13 961199477.165 980095763.716 888928362.189 945792097.143 892335464.758
14641 1012584206.43 961228077.939 980126877.703 888953275.789 945819757.072 892363096.56
14642 1012615731.73 961256678.713 980157991.69 888978189.388 945847417.0 892390728.361
14643 1012647257.04 961285279.487 980189105.677 889003102.988 945875076.929 892418360.163
14644 1012678782.34 961313880.261 980220219.664 889028016.588 945902736.857 892445991.965
14645 1012710307.64 961342481.035 980251333.651 889052930.187 945930396.786 892473623.767
14646 1012741832.95 961371081.81 980282447.638 889077843.787 945958056.714 892501255.569
14647 1012773358.25 961399682.584 980313561.625 889102757.386 945985716.643 892528887.37
14648 1012804883.55 961428283.358 980344675.612 889127670.986 946013376.571 892556519.172
14649 1012836408.86 961456884.132 980375789.599 889152584.586 946041036.5 892584150.974
14650 1012867934.16 961485484.906 980406903.586 889177498.185 946068696.428 892611782.776
14651 1012899459.46 961514085.68 980438017.574 889202411.785 946096356.357 892639414.578
14652 1012930984.77 961542686.454 980469131.561 889227325.384 946124016.285 892667046.379
14653 1012962510.07 961571287.228 980500245.548 889252238.984 946151676.214 892694678.181
14654 1012994035.37 961599888.003 980531359.535 889277152.584 946179336.142 892722309.983
14655 1013025560.68 961628488.777 980562473.522 889302066.183 946206996.071 892749941.785
14656 1013057085.98 961657089.551 980593587.509 889326979.783 946234655.999 892777573.587
14657 1013088611.28 961685690.325 980624701.496 889351893.383 946262315.928 892805205.388
14658 1013120136.59 961714291.099 980655815.483 889376806.982 946289975.856 892832837.19
14659 1013151661.89 961742891.873 980686929.47 889401720.582 946317635.785 892860468.992
14660 1013183187.19 961771492.647 980718043.457 889426634.181 946345295.713 892888100.794
14661 1013214712.5 961800093.422 980749157.444 889451547.781 946372955.642 892915732.596
14662 1013246237.8 961828694.196 980780271.431 889476461.381 946400615.57 892943364.397
14663 1013277763.11 961857294.97 980811385.418 889501374.98 946428275.499 892970996.199
14664 1013309288.41 961885895.744 980842499.405 889526288.58 946455935.427 892998628.001
14665 1013340813.71 961914496.518 980873613.392 889551202.179 946483595.356 893026259.803
14666 1013372339.02 961943097.292 980904727.379 889576115.779 946511255.284 893053891.605
14667 1013403864.32 961971698.066 980935841.366 889601029.379 946538915.213 893081523.406
14668 1013435389.62 962000298.84 980966955.353 889625942.978 946566575.141 893109155.208
14669 1013466914.93 962028899.615 980998069.34 889650856.578 946594235.07 893136787.01
14670 1013498440.23 962057500.389 981029183.327 889675770.178 946621894.998 893164418.812
14671 1013529965.53 962086101.163 981060297.314 889700683.777 946649554.927 893192050.614
14672 1013561490.84 962114701.937 981091411.301 889725597.377 946677214.855 893219682.415
14673 1013593016.14 962143302.711 981122525.288 889750510.976 946704874.784 893247314.217
14674 1013624541.44 962171903.485 981153639.275 889775424.576 946732534.712 893274946.019
14675 1013656066.75 962200504.259 981184753.262 889800338.176 946760194.641 893302577.821
14676 1013687592.05 962229105.033 981215867.249 889825251.775 946787854.569 893330209.623
14677 1013719117.35 962257705.808 981246981.237 889850165.375 946815514.498 893357841.424
14678 1013750642.66 962286306.582 981278095.224 889875078.974 946843174.427 893385473.226
14679 1013782167.96 962314907.356 981309209.211 889899992.574 946870834.355 893413105.028
14680 1013813693.26 962343508.13 981340323.198 889924906.174 946898494.284 893440736.83
14681 1013845218.57 962372108.904 981371437.185 889949819.773 946926154.212 893468368.632
14682 1013876743.87 962400709.678 981402551.172 889974733.373 946953814.141 893496000.434
14683 1013908269.17 962429310.452 981433665.159 889999646.973 946981474.069 893523632.235
14684 1013939794.48 962457911.226 981464779.146 890024560.572 947009133.998 893551264.037
14685 1013971319.78 962486512.001 981495893.133 890049474.172 947036793.926 893578895.839
14686 1014002845.09 962515112.775 981527007.12 890074387.771 947064453.855 893606527.641
14687 1014034370.39 962543713.549 981558121.107 890099301.371 947092113.783 893634159.443
14688 1014065895.69 962572314.323 981589235.094 890124214.971 947119773.712 893661791.244
14689 1014097421.0 962600915.097 981620349.081 890149128.57 947147433.64 893689423.046
14690 1014128946.3 962629515.871 981651463.068 890174042.17 947175093.569 893717054.848
14691 1014160471.6 962658116.645 981682577.055 890198955.769 947202753.497 893744686.65
14692 1014191996.91 962686717.42 981713691.042 890223869.369 947230413.426 893772318.452
14693 1014223522.21 962715318.194 981744805.029 890248782.969 947258073.354 893799950.253
14694 1014255047.51 962743918.968 981775919.016 890273696.568 947285733.283 893827582.055
14695 1014286572.82 962772519.742 981807033.003 890298610.168 947313393.211 893855213.857
14696 1014318098.12 962801120.516 981838146.99 890323523.768 947341053.14 893882845.659
14697 1014349623.42 962829721.29 981869260.977 890348437.367 947368713.068 893910477.461
14698 1014381148.73 962858322.064 981900374.964 890373350.967 947396372.997 893938109.262
14699 1014412674.03 962886922.838 981931488.951 890398264.566 947424032.925 893965741.064
14700 1014444199.33 962915523.613 981962602.938 890423178.166 947451692.854 893993372.866
14701 1014475724.64 962944124.387 981993716.925 890448091.766 947479352.782 894021004.668
14702 1014507249.94 962972725.161 982024830.913 890473005.365 947507012.711 894048636.47
14703 1014538775.24 963001325.935 982055944.9 890497918.965 947534672.639 894076268.271
14704 1014570300.55 963029926.709 982087058.887 890522832.564 947562332.568 894103900.073
14705 1014601825.85 963058527.483 982118172.874 890547746.164 947589992.496 894131531.875
14706 1014633351.15 963087128.257 982149286.861 890572659.764 947617652.425 894159163.677
14707 1014664876.46 963115729.031 982180400.848 890597573.363 947645312.353 894186795.479
14708 1014696401.76 963144329.806 982211514.835 890622486.963 947672972.282 894214427.28
14709 1014727927.07 963172930.58 982242628.822 890647400.563 947700632.21 894242059.082
14710 1014759452.37 963201531.354 982273742.809 890672314.162 947728292.139 894269690.884
14711 1014790977.67 963230132.128 982304856.796 890697227.762 947755952.067 894297322.686
14712 1014822502.98 963258732.902 982335970.783 890722141.361 947783611.996 894324954.488
14713 1014854028.28 963287333.676 982367084.77 890747054.961 947811271.924 894352586.289
14714 1014885553.58 963315934.45 982398198.757 890771968.561 947838931.853 894380218.091
14715 1014917078.89 963344535.224 982429312.744 890796882.16 947866591.781 894407849.893
14716 1014948604.19 963373135.999 982460426.731 890821795.76 947894251.71 894435481.695
14717 1014980129.49 963401736.773 982491540.718 890846709.359 947921911.638 894463113.497
14718 1015011654.8 963430337.547 982522654.705 890871622.959 947949571.567 894490745.298
14719 1015043180.1 963458938.321 982553768.692 890896536.559 947977231.495 894518377.1
14720 1015074705.4 963487539.095 982584882.679 890921450.158 948004891.424 894546008.902
14721 1015106230.71 963516139.869 982615996.666 890946363.758 948032551.352 894573640.704
14722 1015137756.01 963544740.643 982647110.653 890971277.358 948060211.281 894601272.506
14723 1015169281.31 963573341.417 982678224.64 890996190.957 948087871.209 894628904.307
14724 1015200806.62 963601942.192 982709338.627 891021104.557 948115531.138 894656536.109
14725 1015232331.92 963630542.966 982740452.614 891046018.156 948143191.066 894684167.911
14726 1015263857.22 963659143.74 982771566.601 891070931.756 948170850.995 894711799.713
14727 1015295382.53 963687744.514 982802680.589 891095845.356 948198510.923 894739431.515
14728 1015326907.83 963716345.288 982833794.576 891120758.955 948226170.852 894767063.316
14729 1015358433.13 963744946.062 982864908.563 891145672.555 948253830.78 894794695.118
14730 1015389958.44 963773546.836 982896022.55 891170586.154 948281490.709 894822326.92
14731 1015421483.74 963802147.611 982927136.537 891195499.754 948309150.637 894849958.722
14732 1015453009.05 963830748.385 982958250.524 891220413.354 948336810.566 894877590.524
14733 1015484534.35 963859349.159 982989364.511 891245326.953 948364470.494 894905222.325
14734 1015516059.65 963887949.933 983020478.498 891270240.553 948392130.423 894932854.127
14735 1015547584.96 963916550.707 983051592.485 891295154.153 948419790.351 894960485.929
14736 1015579110.26 963945151.481 983082706.472 891320067.752 948447450.28 894988117.731
14737 1015610635.56 963973752.255 983113820.459 891344981.352 948475110.208 895015749.533
14738 1015642160.87 964002353.029 983144934.446 891369894.951 948502770.137 895043381.334
14739 1015673686.17 964030953.804 983176048.433 891394808.551 948530430.065 895071013.136
14740 1015705211.47 964059554.578 983207162.42 891419722.151 948558089.994 895098644.938
14741 1015736736.78 964088155.352 983238276.407 891444635.75 948585749.922 895126276.74
14742 1015768262.08 964116756.126 983269390.394 891469549.35 948613409.851 895153908.542
14743 1015799787.38 964145356.9 983300504.381 891494462.949 948641069.779 895181540.343
14744 1015831312.69 964173957.674 983331618.368 891519376.549 948668729.708 895209172.145
14745 1015862837.99 964202558.448 983362732.355 891544290.149 948696389.636 895236803.947
14746 1015894363.29 964231159.222 983393846.342 891569203.748 948724049.565 895264435.749
14747 1015925888.6 964259759.997 983424960.329 891594117.348 948751709.493 895292067.551
14748 1015957413.9 964288360.771 983456074.316 891619030.947 948779369.422 895319699.352
14749 1015988939.2 964316961.545 983487188.303 891643944.547 948807029.35 895347331.154
14750 1016020464.51 964345562.319 983518302.29 891668858.147 948834689.279 895374962.956
14751 1016051989.81 964374163.093 983549416.277 891693771.746 948862349.207 895402594.758
14752 1016083515.11 964402763.867 983580530.265 891718685.346 948890009.136 895430226.56
14753 1016115040.42 964431364.641 983611644.252 891743598.946 948917669.064 895457858.361
14754 1016146565.72 964459965.415 983642758.239 891768512.545 948945328.993 895485490.163
14755 1016178091.03 964488566.19 983673872.226 891793426.145 948972988.921 895513121.965
14756 1016209616.33 964517166.964 983704986.213 891818339.744 949000648.85 895540753.767
14757 1016241141.63 964545767.738 983736100.2 891843253.344 949028308.778 895568385.569
14758 1016272666.94 964574368.512 983767214.187 891868166.944 949055968.707 895596017.37
14759 1016304192.24 964602969.286 983798328.174 891893080.543 949083628.635 895623649.172
14760 1016335717.54 964631570.06 983829442.161 891917994.143 949111288.564 895651280.974
14761 1016367242.85 964660170.834 983860556.148 891942907.742 949138948.492 895678912.776
14762 1016398768.15 964688771.608 983891670.135 891967821.342 949166608.421 895706544.578
14763 1016430293.45 964717372.383 983922784.122 891992734.942 949194268.349 895734176.379
14764 1016461818.76 964745973.157 983953898.109 892017648.541 949221928.278 895761808.181
14765 1016493344.06 964774573.931 983985012.096 892042562.141 949249588.206 895789439.983
14766 1016524869.36 964803174.705 984016126.083 892067475.741 949277248.135 895817071.785
14767 1016556394.67 964831775.479 984047240.07 892092389.34 949304908.063 895844703.587
14768 1016587919.97 964860376.253 984078354.057 892117302.94 949332567.992 895872335.388
14769 1016619445.27 964888977.027 984109468.044 892142216.539 949360227.92 895899967.19
14770 1016650970.58 964917577.802 984140582.031 892167130.139 949387887.849 895927598.992
14771 1016682495.88 964946178.576 984171696.018 892192043.739 949415547.777 895955230.794
14772 1016714021.18 964974779.35 984202810.005 892216957.338 949443207.706 895982862.596
14773 1016745546.49 965003380.124 984233923.992 892241870.938 949470867.634 896010494.397
14774 1016777071.79 965031980.898 984265037.979 892266784.537 949498527.563 896038126.199
14775 1016808597.09 965060581.672 984296151.966 892291698.137 949526187.491 896065758.001
14776 1016840122.4 965089182.446 984327265.953 892316611.737 949553847.42 896093389.803
14777 1016871647.7 965117783.22 984358379.94 892341525.336 949581507.348 896121021.605
14778 1016903173.01 965146383.995 984389493.928 892366438.936 949609167.277 896148653.406
14779 1016934698.31 965174984.769 984420607.915 892391352.536 949636827.205 896176285.208
14780 1016966223.61 965203585.543 984451721.902 892416266.135 949664487.134 896203917.01
14781 1016997748.92 965232186.317 984482835.889 892441179.735 949692147.062 896231548.812
14782 1017029274.22 965260787.091 984513949.876 892466093.334 949719806.991 896259180.614
14783 1017060799.52 965289387.865 984545063.863 892491006.934 949747466.919 896286812.415
14784 1017092324.83 965317988.639 984576177.85 892515920.534 949775126.848 896314444.217
14785 1017123850.13 965346589.413 984607291.837 892540834.133 949802786.776 896342076.019
14786 1017155375.43 965375190.188 984638405.824 892565747.733 949830446.705 896369707.821
14787 1017186900.74 965403790.962 984669519.811 892590661.332 949858106.633 896397339.623
14788 1017218426.04 965432391.736 984700633.798 892615574.932 949885766.562 896424971.424
14789 1017249951.34 965460992.51 984731747.785 892640488.532 949913426.49 896452603.226
14790 1017281476.65 965489593.284 984762861.772 892665402.131 949941086.419 896480235.028
14791 1017313001.95 965518194.058 984793975.759 892690315.731 949968746.347 896507866.83
14792 1017344527.25 965546794.832 984825089.746 892715229.331 949996406.276 896535498.632
14793 1017376052.56 965575395.606 984856203.733 892740142.93 950024066.204 896563130.433
14794 1017407577.86 965603996.381 984887317.72 892765056.53 950051726.133 896590762.235
14795 1017439103.16 965632597.155 984918431.707 892789970.129 950079386.061 896618394.037
14796 1017470628.47 965661197.929 984949545.694 892814883.729 950107045.99 896646025.839
14797 1017502153.77 965689798.703 984980659.681 892839797.329 950134705.918 896673657.641
14798 1017533679.07 965718399.477 985011773.668 892864710.928 950162365.847 896701289.442
14799 1017565204.38 965747000.251 985042887.655 892889624.528 950190025.775 896728921.244
14800 1017596729.68 965775601.025 985074001.642 892914538.127 950217685.704 896756553.046
14801 1017628254.99 965804201.8 985105115.629 892939451.727 950245345.632 896784184.848
14802 1017659780.29 965832802.574 985136229.616 892964365.327 950273005.561 896811816.65
14803 1017691305.59 965861403.348 985167343.604 892989278.926 950300665.489 896839448.451
14804 1017722830.9 965890004.122 985198457.591 893014192.526 950328325.418 896867080.253
14805 1017754356.2 965918604.896 985229571.578 893039106.126 950355985.346 896894712.055
14806 1017785881.5 965947205.67 985260685.565 893064019.725 950383645.275 896922343.857
14807 1017817406.81 965975806.444 985291799.552 893088933.325 950411305.203 896949975.659
14808 1017848932.11 966004407.218 985322913.539 893113846.924 950438965.132 896977607.46
14809 1017880457.41 966033007.993 985354027.526 893138760.524 950466625.06 897005239.262
14810 1017911982.72 966061608.767 985385141.513 893163674.124 950494284.989 897032871.064
14811 1017943508.02 966090209.541 985416255.5 893188587.723 950521944.917 897060502.866
14812 1017975033.32 966118810.315 985447369.487 893213501.323 950549604.846 897088134.668
14813 1018006558.63 966147411.089 985478483.474 893238414.922 950577264.774 897115766.469
14814 1018038083.93 966176011.863 985509597.461 893263328.522 950604924.703 897143398.271
14815 1018069609.23 966204612.637 985540711.448 893288242.122 950632584.631 897171030.073
14816 1018101134.54 966233213.411 985571825.435 893313155.721 950660244.56 897198661.875
14817 1018132659.84 966261814.186 985602939.422 893338069.321 950687904.488 897226293.677
14818 1018164185.14 966290414.96 985634053.409 893362982.921 950715564.417 897253925.478
14819 1018195710.45 966319015.734 985665167.396 893387896.52 950743224.345 897281557.28
14820 1018227235.75 966347616.508 985696281.383 893412810.12 950770884.274 897309189.082
14821 1018258761.06 966376217.282 985727395.37 893437723.719 950798544.202 897336820.884
14822 1018290286.36 966404818.056 985758509.357 893462637.319 950826204.131 897364452.686
14823 1018321811.66 966433418.83 985789623.344 893487550.919 950853864.059 897392084.487
14824 1018353336.97 966462019.604 985820737.331 893512464.518 950881523.988 897419716.289
14825 1018384862.27 966490620.379 985851851.318 893537378.118 950909183.916 897447348.091
14826 1018416387.57 966519221.153 985882965.305 893562291.717 950936843.845 897474979.893
14827 1018447912.88 966547821.927 985914079.292 893587205.317 950964503.773 897502611.695
14828 1018479438.18 966576422.701 985945193.28 893612118.917 950992163.702 897530243.496
14829 1018510963.48 966605023.475 985976307.267 893637032.516 951019823.63 897557875.298
14830 1018542488.79 966633624.249 986007421.254 893661946.116 951047483.559 897585507.1
14831 1018574014.09 966662225.023 986038535.241 893686859.716 951075143.487 897613138.902
14832 1018605539.39 966690825.797 986069649.228 893711773.315 951102803.416 897640770.704
14833 1018637064.7 966719426.572 986100763.215 893736686.915 951130463.344 897668402.505
14834 1018668590.0 966748027.346 986131877.202 893761600.514 951158123.273 897696034.307
14835 1018700115.3 966776628.12 986162991.189 893786514.114 951185783.201 897723666.109
14836 1018731640.61 966805228.894 986194105.176 893811427.714 951213443.13 897751297.911
14837 1018763165.91 966833829.668 986225219.163 893836341.313 951241103.058 897778929.713
14838 1018794691.21 966862430.442 986256333.15 893861254.913 951268762.987 897806561.514
14839 1018826216.52 966891031.216 986287447.137 893886168.512 951296422.915 897834193.316
14840 1018857741.82 966919631.991 986318561.124 893911082.112 951324082.844 897861825.118
14841 1018889267.12 966948232.765 986349675.111 893935995.712 951351742.772 897889456.92
14842 1018920792.43 966976833.539 986380789.098 893960909.311 951379402.701 897917088.722
14843 1018952317.73 967005434.313 986411903.085 893985822.911 951407062.629 897944720.523
14844 1018983843.04 967034035.087 986443017.072 894010736.511 951434722.558 897972352.325
14845 1019015368.34 967062635.861 986474131.059 894035650.11 951462382.486 897999984.127
14846 1019046893.64 967091236.635 986505245.046 894060563.71 951490042.415 898027615.929
14847 1019078418.95 967119837.409 986536359.033 894085477.309 951517702.343 898055247.731
14848 1019109944.25 967148438.184 986567473.02 894110390.909 951545362.272 898082879.532
14849 1019141469.55 967177038.958 986598587.007 894135304.509 951573022.2 898110511.334
14850 1019172994.86 967205639.732 986629700.994 894160218.108 951600682.129 898138143.136
14851 1019204520.16 967234240.506 986660814.981 894185131.708 951628342.057 898165774.938
14852 1019236045.46 967262841.28 986691928.968 894210045.307 951656001.986 898193406.74
14853 1019267570.77 967291442.054 986723042.956 894234958.907 951683661.914 898221038.542
14854 1019299096.07 967320042.828 986754156.943 894259872.507 951711321.843 898248670.343
14855 1019330621.37 967348643.602 986785270.93 894284786.106 951738981.771 898276302.145
14856 1019362146.68 967377244.377 986816384.917 894309699.706 951766641.7 898303933.947
14857 1019393671.98 967405845.151 986847498.904 894334613.306 951794301.628 898331565.749
14858 1019425197.28 967434445.925 986878612.891 894359526.905 951821961.557 898359197.551
14859 1019456722.59 967463046.699 986909726.878 894384440.505 951849621.485 898386829.352
14860 1019488247.89 967491647.473 986940840.865 894409354.104 951877281.414 898414461.154
14861 1019519773.19 967520248.247 986971954.852 894434267.704 951904941.342 898442092.956
14862 1019551298.5 967548849.021 987003068.839 894459181.304 951932601.271 898469724.758
14863 1019582823.8 967577449.795 987034182.826 894484094.903 951960261.199 898497356.56
14864 1019614349.1 967606050.57 987065296.813 894509008.503 951987921.128 898524988.361
14865 1019645874.41 967634651.344 987096410.8 894533922.102 952015581.056 898552620.163
14866 1019677399.71 967663252.118 987127524.787 894558835.702 952043240.985 898580251.965
14867 1019708925.02 967691852.892 987158638.774 894583749.302 952070900.913 898607883.767
14868 1019740450.32 967720453.666 987189752.761 894608662.901 952098560.842 898635515.569
14869 1019771975.62 967749054.44 987220866.748 894633576.501 952126220.77 898663147.37
14870 1019803500.93 967777655.214 987251980.735 894658490.1 952153880.699 898690779.172
14871 1019835026.23 967806255.988 987283094.722 894683403.7 952181540.627 898718410.974
14872 1019866551.53 967834856.763 987314208.709 894708317.3 952209200.556 898746042.776
14873 1019898076.84 967863457.537 987345322.696 894733230.899 952236860.484 898773674.578
14874 1019929602.14 967892058.311 987376436.683 894758144.499 952264520.413 898801306.379
14875 1019961127.44 967920659.085 987407550.67 894783058.099 952292180.341 898828938.181
14876 1019992652.75 967949259.859 987438664.657 894807971.698 952319840.27 898856569.983
14877 1020024178.05 967977860.633 987469778.644 894832885.298 952347500.198 898884201.785
